,words,scores,casa_produttrice,category,decade
51,wanna,1.4359963082466665,blue,animation,2010
52,captain,1.4088201800774671,blue,animation,2010
53,close,1.404373885846385,blue,animation,2010
54,face,1.399594215321596,blue,animation,2010
55,city,1.39684340826052,blue,animation,2010
56,seconds,1.392424420316143,blue,animation,2010
57,used,1.3901497768809068,blue,animation,2010
58,biggest,1.3829741686858057,blue,animation,2010
59,minute,1.3539088899646805,blue,animation,2010
60,alive,1.3462103673781551,blue,animation,2010
61,survive,1.334284253729342,blue,animation,2010
62,king,1.2950999856823844,blue,animation,2010
63,dude,1.2878835675584908,blue,animation,2010
64,pop,1.2847296577777871,blue,animation,2010
65,daddy,1.28429115215391,blue,animation,2010
66,game,1.2794580986743092,blue,animation,2010
67,honey,1.2780472475261109,blue,animation,2010
68,loves,1.2703668005871531,blue,animation,2010
69,amazing,1.2550381568409128,blue,animation,2010
70,tree,1.2299420442396989,blue,animation,2010
71,eyes,1.2029947402258416,blue,animation,2010
72,friend,1.200373192487458,blue,animation,2010
73,possibly,1.1914209936404052,blue,animation,2010
74,cool,1.1543141556603618,blue,animation,2010
75,gotta,1.1481641918476493,blue,animation,2010
76,head,1.128492853211569,blue,animation,2010
77,ain,1.1064564340288645,blue,animation,2010
78,end,1.07642179476729,blue,animation,2010
79,huh,1.075286402395347,blue,animation,2010
80,father,1.0713720642663274,blue,animation,2010
81,dancing,1.0544191111438657,blue,animation,2010
82,sounds,1.0527827679256134,blue,animation,2010
83,greatest,1.0466280933729497,blue,animation,2010
84,car,1.0442114560147626,blue,animation,2010
85,pretty,1.0411145820506928,blue,animation,2010
86,trying,1.0411000047007832,blue,animation,2010
87,ya,1.0375993424473298,blue,animation,2010
88,ooh,1.037212797538437,blue,animation,2010
89,pressure,1.0370237114039844,blue,animation,2010
90,mister,1.0275642855981746,blue,animation,2010
91,team,1.0257644641379826,blue,animation,2010
92,ugly,1.0214415505604115,blue,animation,2010
93,extra,1.0161298219657011,blue,animation,2010
94,chicken,1.009099839511964,blue,animation,2010
95,rules,0.9999934443937678,blue,animation,2010
96,lost,0.9917503533344408,blue,animation,2010
97,hmm,0.9817661543542651,blue,animation,2010
0,nope,5.107074123854066,disney,animation,2010
1,guy,4.870927649675628,disney,animation,2010
2,kidding,3.6403995951658303,disney,animation,2010
3,power,3.0375104797562744,disney,animation,2010
4,fix,2.9864799749152517,disney,animation,2010
5,train,2.9209216291138613,disney,animation,2010
6,monster,2.876227585778812,disney,animation,2010
7,sweetie,2.784193284106689,disney,animation,2010
8,breathe,2.7747918315084723,disney,animation,2010
9,dream,2.7354633876132586,disney,animation,2010
10,different,2.735309662652023,disney,animation,2010
11,safe,2.703271211907651,disney,animation,2010
12,roll,2.681693695874168,disney,animation,2010
13,guys,2.6181855096635993,disney,animation,2010
14,mission,2.6160268522929293,disney,animation,2010
15,leaves,2.412065018812678,disney,animation,2010
16,kid,2.230352452322492,disney,animation,2010
17,amazing,2.2193614952620395,disney,animation,2010
18,heading,2.123449322382469,disney,animation,2010
19,uh,2.1057911168709658,disney,animation,2010
20,loved,2.075163250856854,disney,animation,2010
21,close,2.0717901160806207,disney,animation,2010
22,sky,2.0445651979204293,disney,animation,2010
23,dad,2.0114344786627907,disney,animation,2010
24,whoa,1.9809697702320987,disney,animation,2010
25,open,1.9728043987014448,disney,animation,2010
26,buddy,1.9650817849683464,disney,animation,2010
27,mama,1.9156970666055435,disney,animation,2010
28,honey,1.8559025624499208,disney,animation,2010
29,magic,1.7984033144408118,disney,animation,2010
30,asking,1.7602206670322618,disney,animation,2010
31,broke,1.7582111198341344,disney,animation,2010
32,saying,1.7440326973585534,disney,animation,2010
33,deal,1.7177748157355532,disney,animation,2010
34,welcome,1.7088877152296145,disney,animation,2010
35,mom,1.5857636207909676,disney,animation,2010
36,cool,1.5596658550808018,disney,animation,2010
37,ooh,1.5534403844299574,disney,animation,2010
38,favorite,1.5482201078830178,disney,animation,2010
39,perfect,1.5402529627756982,disney,animation,2010
40,wow,1.5270173719605822,disney,animation,2010
41,papa,1.4585902370662889,disney,animation,2010
42,captain,1.4064034962429912,disney,animation,2010
43,mr,1.394926147127456,disney,animation,2010
44,forever,1.3295656396163953,disney,animation,2010
45,space,1.307742838302928,disney,animation,2010
46,stuck,1.2923029370386507,disney,animation,2010
47,absolutely,1.2918936669681111,disney,animation,2010
48,queen,1.2775887106030617,disney,animation,2010
49,actually,1.2673306332581151,disney,animation,2010
50,loves,1.2511320048572012,disney,animation,2010
51,awesome,1.2193046951340976,disney,animation,2010
52,king,1.2098808211981134,disney,animation,2010
53,hi,1.1756411549814596,disney,animation,2010
54,pretend,1.1480359659733377,disney,animation,2010
55,trying,1.1416074550567503,disney,animation,2010
56,whoo,1.1319452243686925,disney,animation,2010
57,gotta,1.1309722507130908,disney,animation,2010
58,genius,1.1242463406634788,disney,animation,2010
59,clear,1.122392963231762,disney,animation,2010
60,weird,1.1223291561437347,disney,animation,2010
61,sleep,1.0994339093044612,disney,animation,2010
62,test,1.066807078739037,disney,animation,2010
63,monkey,1.050203325359096,disney,animation,2010
64,alive,1.0500099503188,disney,animation,2010
65,knew,1.046316541752182,disney,animation,2010
66,car,1.041794772180287,disney,animation,2010
67,stuff,1.040846586422787,disney,animation,2010
68,ya,1.035182658612854,disney,animation,2010
69,mountain,1.022598117925304,disney,animation,2010
70,wanna,1.0157948697153394,disney,animation,2010
71,dogs,1.0069610503027278,disney,animation,2010
72,dog,1.0061471768389745,disney,animation,2010
73,rise,1.0046898624501064,disney,animation,2010
74,hmm,1.0010391084694064,disney,animation,2010
75,huh,0.9832381208082106,disney,animation,2010
76,ship,0.9796318274649028,disney,animation,2010
77,god,0.9745187424547512,disney,animation,2010
78,sir,0.9650434834672064,disney,animation,2010
79,forest,0.9627633683262852,disney,animation,2010
80,sign,0.9626076090182708,disney,animation,2010
81,return,0.960919013258774,disney,animation,2010
82,father,0.942232173474958,disney,animation,2010
83,fear,0.9170950602020628,disney,animation,2010
84,la,0.9111665088365806,disney,animation,2010
85,biggest,0.9029081432388386,disney,animation,2010
86,teeth,0.8981600281885525,disney,animation,2010
87,scared,0.8862432779136974,disney,animation,2010
88,folks,0.8833952657063597,disney,animation,2010
89,ain,0.8819041774833527,disney,animation,2010
90,kids,0.8752326781009632,disney,animation,2010
91,fun,0.8665138953108633,disney,animation,2010
92,em,0.8652683879450023,disney,animation,2010
93,ah,0.8614056849334792,disney,animation,2010
94,crazy,0.8611530888296438,disney,animation,2010
95,um,0.8571435384968427,disney,animation,2010
96,ha,0.8509716617749277,disney,animation,2010
97,family,0.8430871486367526,disney,animation,2010
0,papa,2.0100673671597957,disney,liveaction+animation,2010
1,dr,2.008120994584233,disney,liveaction+animation,2010
2,uh,1.936855831542749,disney,liveaction+animation,2010
3,dad,1.8424991933345736,disney,liveaction+animation,2010
4,guys,1.7965007044107533,disney,liveaction+animation,2010
5,dog,1.6788421962814954,disney,liveaction+animation,2010
6,dogs,1.6309150746101195,disney,liveaction+animation,2010
7,cat,1.6220230669611757,disney,liveaction+animation,2010
8,race,1.5994257178365994,disney,liveaction+animation,2010
9,god,1.5740123416951413,disney,liveaction+animation,2010
10,hell,1.5457928239351886,disney,liveaction+animation,2010
11,mommy,1.5419307121623238,disney,liveaction+animation,2010
12,mama,1.532491525468526,disney,liveaction+animation,2010
13,truck,1.5276415459379857,disney,liveaction+animation,2010
14,team,1.4784363314852476,disney,liveaction+animation,2010
15,mr,1.4729545764281486,disney,liveaction+animation,2010
16,ya,1.4500556439515455,disney,liveaction+animation,2010
17,mom,1.4168283354627509,disney,liveaction+animation,2010
18,monster,1.3784893950391481,disney,liveaction+animation,2010
19,city,1.3717158071907332,disney,liveaction+animation,2010
20,ain,1.371286807757654,disney,liveaction+animation,2010
21,honey,1.3683981100469729,disney,liveaction+animation,2010
22,whoa,1.3677755876756896,disney,liveaction+animation,2010
23,north,1.3558022745556941,disney,liveaction+animation,2010
24,mission,1.3335956050380544,disney,liveaction+animation,2010
25,dance,1.3229290976096861,disney,liveaction+animation,2010
26,hero,1.2901747990190633,disney,liveaction+animation,2010
27,kid,1.2882152514770042,disney,liveaction+animation,2010
28,human,1.2773802577240092,disney,liveaction+animation,2010
29,gotta,1.2656312820166482,disney,liveaction+animation,2010
30,kids,1.2545436859335488,disney,liveaction+animation,2010
31,eggs,1.2411212885332947,disney,liveaction+animation,2010
32,captain,1.2374682109147743,disney,liveaction+animation,2010
33,daddy,1.2145702952376491,disney,liveaction+animation,2010
34,buddy,1.206382940375656,disney,liveaction+animation,2010
35,yo,1.179883454803905,disney,liveaction+animation,2010
36,awesome,1.1794939764232937,disney,liveaction+animation,2010
37,machine,1.178970608209328,disney,liveaction+animation,2010
38,star,1.1785443421987378,disney,liveaction+animation,2010
39,outta,1.174361240753449,disney,liveaction+animation,2010
40,dude,1.1688672251557026,disney,liveaction+animation,2010
41,west,1.1609862085559173,disney,liveaction+animation,2010
42,doctor,1.160922703742719,disney,liveaction+animation,2010
43,rock,1.1400669814530957,disney,liveaction+animation,2010
44,ball,1.1394061229016448,disney,liveaction+animation,2010
45,security,1.1287800268790884,disney,liveaction+animation,2010
46,em,1.1269908717563852,disney,liveaction+animation,2010
47,children,1.1123419586110936,disney,liveaction+animation,2010
48,war,1.104301404840926,disney,liveaction+animation,2010
49,guy,1.0723646157982636,disney,liveaction+animation,2010
50,animal,1.0692791715872638,disney,liveaction+animation,2010
51,nature,1.0519370557614782,disney,liveaction+animation,2010
52,money,1.0461926592462465,disney,liveaction+animation,2010
53,men,1.0418634734789602,disney,liveaction+animation,2010
54,king,1.0409455358698965,disney,liveaction+animation,2010
55,rescue,1.0310530166969287,disney,liveaction+animation,2010
56,survive,1.0294995947210792,disney,liveaction+animation,2010
57,baby,1.0252284698937353,disney,liveaction+animation,2010
58,tail,1.0238393761762337,disney,liveaction+animation,2010
59,track,1.0222473181782925,disney,liveaction+animation,2010
60,cake,1.02113758716834,disney,liveaction+animation,2010
61,message,1.006537787329908,disney,liveaction+animation,2010
62,chicken,1.0044563115235514,disney,liveaction+animation,2010
63,space,0.9991151878237196,disney,liveaction+animation,2010
64,brother,0.9972733360422572,disney,liveaction+animation,2010
65,animals,0.993137893964896,disney,liveaction+animation,2010
66,shop,0.9901457827555876,disney,liveaction+animation,2010
67,cheese,0.9890990596905996,disney,liveaction+animation,2010
68,stars,0.9888253733896668,disney,liveaction+animation,2010
69,dress,0.9882296954701972,disney,liveaction+animation,2010
70,peace,0.9846184985909728,disney,liveaction+animation,2010
71,giant,0.9783758042123472,disney,liveaction+animation,2010
72,sir,0.977789737437684,disney,liveaction+animation,2010
73,wow,0.9751577455980112,disney,liveaction+animation,2010
74,field,0.97324733058454,disney,liveaction+animation,2010
75,win,0.9714863466238556,disney,liveaction+animation,2010
76,store,0.9653811538781352,disney,liveaction+animation,2010
77,hi,0.9575224958266606,disney,liveaction+animation,2010
78,fellas,0.946668212034802,disney,liveaction+animation,2010
79,escape,0.9391217502670052,disney,liveaction+animation,2010
80,sky,0.9390972210738368,disney,liveaction+animation,2010
81,000,0.9356906042823347,disney,liveaction+animation,2010
82,fly,0.9261871214127824,disney,liveaction+animation,2010
83,game,0.9255534426997628,disney,liveaction+animation,2010
84,number,0.9213853078722763,disney,liveaction+animation,2010
85,leg,0.9160536131815928,disney,liveaction+animation,2010
86,town,0.9092481161674248,disney,liveaction+animation,2010
87,normal,0.9091836947888844,disney,liveaction+animation,2010
88,stole,0.9082669857831576,disney,liveaction+animation,2010
89,partner,0.8978375775628018,disney,liveaction+animation,2010
90,butt,0.8969871797513485,disney,liveaction+animation,2010
91,driving,0.8966044239001415,disney,liveaction+animation,2010
92,protect,0.8952685578451862,disney,liveaction+animation,2010
93,party,0.8833715203275075,disney,liveaction+animation,2010
94,country,0.8824249170646522,disney,liveaction+animation,2010
95,sell,0.8777582534737094,disney,liveaction+animation,2010
96,green,0.8773597013117933,disney,liveaction+animation,2010
97,seriously,0.8762175350082333,disney,liveaction+animation,2010
0,god,3.921207969498832,disney,liveaction,2010
1,father,3.5061594225817045,disney,liveaction,2010
2,promise,3.497862440146656,disney,liveaction,2010
3,survive,3.3310516610390497,disney,liveaction,2010
4,happening,2.8617249180829734,disney,liveaction,2010
5,safe,2.830715799817893,disney,liveaction,2010
6,bear,2.7975075266007545,disney,liveaction,2010
7,marry,2.5150764904360976,disney,liveaction,2010
8,girl,2.4572615865462244,disney,liveaction,2010
9,king,2.4208827315408357,disney,liveaction,2010
10,fear,2.3736868726791167,disney,liveaction,2010
11,return,2.3616996291903023,disney,liveaction,2010
12,wife,2.320801838180006,disney,liveaction,2010
13,choose,2.2026689883901325,disney,liveaction,2010
14,missing,2.2006419863715787,disney,liveaction,2010
15,inside,2.153164988585587,disney,liveaction,2010
16,uh,2.0753352242970835,disney,liveaction,2010
17,queen,2.0729709629704978,disney,liveaction,2010
18,shall,2.021345473268716,disney,liveaction,2010
19,dad,1.9809785860889084,disney,liveaction,2010
20,loved,1.9731112927209165,disney,liveaction,2010
21,wanted,1.9708142959525632,disney,liveaction,2010
22,child,1.9606120080990368,disney,liveaction,2010
23,travel,1.9037757866531648,disney,liveaction,2010
24,entire,1.8671951511494853,disney,liveaction,2010
25,husband,1.8548701914587895,disney,liveaction,2010
26,meet,1.83690012239736,disney,liveaction,2010
27,actually,1.8001039042872358,disney,liveaction,2010
28,daughter,1.7764294251311417,disney,liveaction,2010
29,met,1.7590507099816128,disney,liveaction,2010
30,ruin,1.7144319243960635,disney,liveaction,2010
31,ask,1.6862555447564034,disney,liveaction,2010
32,standing,1.6565936430733261,disney,liveaction,2010
33,saying,1.636320752075037,disney,liveaction,2010
34,um,1.6187259896490578,disney,liveaction,2010
35,hell,1.605028734492327,disney,liveaction,2010
36,mr,1.5638968135136873,disney,liveaction,2010
37,mom,1.5553077282170849,disney,liveaction,2010
